final_review_id,manual_keep,manual_label,severity_level,manual_notes,review_status,strict_score,strict_signal_count,strict_signals,review_text,airline_name,recommended,over_all_rating,route,review_date,date_flown,trip_verified,source_dataset,source_note,candidate_rank,recommended_action,manual_reason,exclusion_hints,review_header,type_of_traveller,seat_type
REAL-VA-011,yes,violent_aggressive,high,reported physical confrontation or violence-related act,assistant_manual_check_completed,14,3,direct_threat; physical_violence; police_security_conflict,"I'm a multi-million miler, and I'd be hard pressed to think of a worse experience than 15 hours on Air India. Not all of it is the airline's fault--but if you connect from a domestic flight to leave from Delhi, you go through seven different ID and security checks before getting on the plane: everything from accessing the terminal to accessing the gate, each has its own separate security inspection. I'm not sure what terrible people they believe would pose a threat to an airline which needs no help falling apart. At the gate. We were delayed several hours for reasons unknown and unexplained. When we did board, there was immense disappointment. The seat cushion at my seat was clearly from a regional aircraft and did not fit the seat, It covered maybe 75% of the seat area, and the rest of me was sitting on the gap or directly on the metal seat frame. The entertainment system was non-functional. A 15 hour flight, and it was broken. But whatever, it's 4AM and we've been waiting almost four hours to leave. It's time to push back. And we're back to the gate. At least the pilot checked to see if we had fuel before taking off. Because apparently we didn't have enough. And refueling took another 40 minutes. That hardly seems like a top up because we idled the engines for too long. And now we're finally on our way. The food served was...pretty dreadful. The cabin crew did their best, but the condition of the aircraft wasn't their fault. However, the cleanliness of the aircraft was indeed their responsibility. By midflight, all but one lavatory had run out of toilet paper and paper towels. The one lavatory which hadn't run out of paper had an actual hole punched in the bottom of the toilet, and was covered in human waste as it could no longer flush. It was probably the most disgusting thing I'd ever seen, and even worse, there were no alternatives--waiting another 6 hours wouldn't end well for me. The ironic thing is that the inflight maps show the locations of famous shipwrecks as you fly over them--which serves as a reminder that there are some journeys that actually are worse than flying Air India. Change here needs to start from the top, and run through this organization like an avalanche. They'll need years of good reviews and quality results before I'd consider them again, but I don't think they'll have that luxury.",air-india,no,1,delhi_to_washington,28-03-19,february_2019,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",11,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language; police/security conflict or intervention context,routine_security_check,"""it's going to be worse""",business,economy_class
REAL-VA-012,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,14,3,direct_threat; physical_violence; police_security_conflict,"The luggage of a good portion of the passenger however did not arrive. Resulted in long lines/long wait to enter a claim for the lost luggage. This can happen, 4 days later I finally have my luggage. This was the easy part of my travel. Return flight Munich to Reykjavik to Washington. I checked in and was at the boarding gate more than 2 hours before departure. Flight was a little delayed. During boarding I was told to step aside with no explanation. Plan was boarded, and my inquiries about what is going on was rudely pushed aside and threatened with security. Boarding finished and the plane with my luggage left without me. Now the attended took the time to find out what was going on. A Icelandair staff rebooked me without my consent on another flight and another Airline (Lufthansa) from another terminal. No explanation was given on why and how could that be. No one thought about letting me know, even though I was checked in and sitting at the boarding gate for more than 2 hours. Everybody confused at this point. Plane is leaving in 45 min. How to get me there, through security etc. I was checked in to the Lufthansa flight via phone, but otherwise no help was given except showing me the walkway to the other end of the terminal and the gate location (gate 22 or so where the bus would take me to terminal 2). I was told to better run otherwise I would miss this flight. Running down that hallway turned out to end up at a restricted area, was rerouted by a security officer, finally arriving at the given gate for the bus only to find a sign that stated the bus is no longer leaving from there. Needed to go half way back to gate 8, finally waiting for the bus, making it to terminal 2, making it through the checkpoints and getting to the last one for LH only to be told they can't let me through, my flight just left. Now being told to go to LH Customer Service, arriving sweating, shaking and exhausted (LH Staff is great, arranging for the next flight out on United Airlines, arranging for a Hotel for the night (paid via Islandair- small token), they took care off all the communication with Iceland air. They told me how to get best back to Terminal one to yet again file a lost baggage claim with Icelandair as my luggage went with my original flight without me (against security regulations). Finally get on the United Airline flight the next morning, however, arriving yet again without luggage. I filed a claim two weeks ago, for reimbursement of expenses due to continued lost luggage and partial reimbursement of my original flight (as it is against passenger protection to rebook after check-in without passengers consent). All I have on a response so far is an automated response that the claim has been received. Via phone I am told I can't speak to a Customer Service Representative in regards to my claim and that the claim has not yet been assigned. Promises of a response so far have been broken.",icelandair,no,1,munich_via_keflavik,19-05-17,april_2017,Verified Review,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",12,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language; police/security conflict or intervention context,routine_security_check,"""Promises so far have been broken""",solo_leisure,economy_class
REAL-VA-013,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,14,3,direct_threat; physical_violence; staff_passenger_conflict,"Silver Airways is the absolute worst airline I’ve ever flown. I have an expensive carry on bag that I always travel with. I was allowed to bring it on plane on original flight. On the return flight, an extremely rude and unprofessional flight attendant forced me off the plane to give ground crew my bag. Another gentleman entered the plane with the same bag and told me just to put my purse in my duffel carryon bag. I tried but she wouldn’t let me off the plane and wouldn’t offer to ask the ground crew to bring it to me. Then she came back to my seat and threatened to kick me off the plane in an extremely confrontational manner because she said I called the baggage handler a name. That never happened! There was no reason to be upset with him. I had no issue with him. Completely made that up to throw her weight around! All of that and there were empty compartment bins all over the plane. Worse than that is the condition of the planes. Felt and sounded like riding in a tin can. Pieces were broken off inside the plane and bathroom light was broken. Told to use our flashlight on our phones to see in bathroom.  Steer clear of this low budget, high priced airline with extremely unprofessional employees abusing their power! There were people who had been waiting over 8 hours for flights in terminal and none of the employees could tell you an accurate status for your flight. My departure time changed 6 times in one hour fluctuating from 1-3 hours late!",silver-airways,no,1,key_west_to_tampa,10-07-19,july_2019,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",13,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context,,"""absolute worst airline""",business,economy_class
REAL-VA-014,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; reported physical confrontation or violence-related act; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,14,3,direct_threat; physical_violence; police_security_conflict,"This caused us to lose an entire day and we paid for excursions that couldn’t be refunded. My Mom, sister, and I were going on the trip of lifetime to Barcelona. We boarded the plane in Philadelphia and sat on it for two hours before we had to get off after two hours. We were told there was multiple failures. How were we even able to board? We got off the plane with no instructions. We were supposed to get our meal/dinner on the plane and they gave us a $12 meal voucher so we could get a bag of Cheetos in the airport - LOL! At that time most of the restaurants were not serving food any longer. They provided us with a hotel and shuttle service. The hotel left much to be desired and we ended up getting an Uber because the line was so long to get a shuttle. We also found out that a flight to Paris was also cancelled. The next day we came back we sat in an area and left our travel pillows and a set of crutches in a back seating area. We grabbed lunch and came back to the area with a flight attendant sitting there. She said those were her pillows and we couldn’t sit there. We asked why and she said it was for crew. I asked why we couldn’t sit there because there was no signage for indicating we couldn’t sit there. She asked if I knew I was talking to and I said are you an employee. She said yes and I asked her name. She threatened to call security. Mind you I am in a wheelchair. I told her go for it! I can’t go anywhere fast. She eventually left the area and everyone around us thought she was totally inappropriate. I will definitely consider this experience as we consider flying in the future.",american-airlines,no,1,philadelphia_to_barcelona,23-09-23,september_2023,Not Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",14,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language; police/security conflict or intervention context,,"""most disappointing experience""",family_leisure,premium_economy
REAL-VA-015,yes,violent_aggressive,high,explicit threat in airline/security/staff context; reported physical confrontation or violence-related act,assistant_manual_check_completed,14,3,direct_threat; physical_violence; staff_passenger_conflict,"My father-in-law, died Saturday might in Philippines. Monday morning after 24 hours of non-stop preparation we arrived at the American counter at 4 am, 3 hours early for our flight. We were scheduled to fly from Baltimore to Dallas to South Korea to the Philippines. We got to the baggage checkin and were suddenly told we needed to book a return flight to board the plane to Dallas. With 25 minutes to spare before baggage check-in closed we scrambled and booked a return flight. We took the three hour flight to Dallas. We headed to our gate once in Dallas and were paged on the way there. We arrived at 10:23 am at gate D23 where the American Airlines agent hurriedly told us we would be denied boarding. She provided a printout that showed we wouldn't be allowed in to the Philippines. In fact on further review the print-out showed that while I might not be able to go, my wife who had been born in the Philippines should be able to go. But in her excited state the agent repeatedly showed us the printout and claimed it was cause to deny us passage. My wife was very distraught at this news. She wanted to get home to say goodbye to her Dad. He had suffered through illness for a decade and one of the only comforts we were hoping for was to be with family. My wife pleaded with the agent and at one point she said ""How do I know if your Dad really died?"" When I spoke to the agent she turned the conversation to how hard her job was.  She said she found me ""threatening"". Exasperated I said an emphatic ""Thank You"" and walked to my wife who was crying and inconsolable against a wall. The agent did inform us that if we provided my wife's birth certificate she may be able to board. Through family in the Philippines and friends in Maryland we were miraculously able to come up with the birth certificate electronically. When we provided it, she refused us boarding again. After composing ourselves we had to go to the adjoining Gate D24 to find an American Airlines agent. At that gate at about 11:30 a.m. American Airlines agent said she would give us tickets back to Baltimore as the fair exchange for not going to the Philippines. When we boarded that flight the ticket agents told us that what they had given us were not actually tickets, but they didn't explain what they were. We got home by 10 p.m. the same day. I called American Airlines the next day, NC Office said there ""Was nothing they could do to help."" and only referred me to a different number and website. She said I could use the email at the website and expect a response in two weeks. If I didn't get I response I could only try writing again. There is no way to connect with American Airline leadership. They are hidden behind an internet firewall. American Airlines wants us to pay $1000 for the flight to and from Dallas-Fort Worth. They took no responsibility for what happened. or how we were treated. This doesn't look right to us so we are fighting it.",american-airlines,no,1,baltimore_to_seoul_via_dallas,04-09-20,august_2020,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",15,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context,,"""took no responsibility for what happened""",couple_leisure,economy_class
REAL-VA-016,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context; yelling/screaming/shouting in staff/passenger conflict",assistant_manual_check_completed,14,3,direct_threat; physical_violence; staff_passenger_conflict,"The man in seat in front of me was in row 1 of first class (It was a very tiny plane and the upgrade was only $59 so I was treating myself). Passenger 1 was jovial and talkative and showed me a paper cutout of ""Flat Stanley"". (http://www.flatstanleyproject.com/) He was taking photos and videos of Stanley everywhere for his 6yr old daughter. While we were waiting to leave the gate, I heard him talking and asked if he was talking to Flat Stanley. He said that no, he was taking a video of him on the plane for his daughter. One of the stewardesses yelled at him to shut it off. He asked why and explained that he was videoing this doll for his daughter. She was rude and demanding and made him shut off the camera saying he was not allowed to video staff. (Is that even a thing? I can't imagine it's a thing). The passenger complied but was talking to us other passengers and commenting when she was around that she was violating his rights and she might not have a job after he talked to the airline. I said she was probably having a bad day and he should just let it go. When we landed, the doors did not open. A man came up from the back of plane. He was dressed plainly. (jeans and a long sleeved t-shirt, I think it was.) I saw handcuffs hanging from his belt on the small of his back. He stepped into the cockpit with cranky stewardess and shut the door. The next thing I know, ""officer"" is demanding me to get out of my seat and making me stand in the aisle by the stewardesses. It is important to note that he did not identify himself to me or show me a badge. He ordered me around and informed Passenger 1 that he needed to sit there and me to wait. I asked the ""officer"" if he needed me as a witness because I saw it all and this was a horrible misunderstanding. He didn't want to talk to me and did not want my info. I could tell this was looking very bad for Passenger 1. I hastily wrote my name and number on a piece of paper from my purse and gave it to Passenger 1 and offered my help if he needed. When I was told I could deplane, Passenger 1 was still being held inside, He asked if he could take my picture so he could text it to his family so they could find me to let them know what was going on. When I deplaned there were police outside talking to the captain. Turns out, the stewardess said that Passenger 1 threatened her! I was shaking I was so angry at the lie and the injustice. I gave the officers my information and told them what happened. I waited in the airport and Passenger 1 finally came out. He was released and the officers told me all was dismissed. I cannot express strongly enough how angry and horrified I was that in United States of America, we were badgered and pushed around (By a man who did not even bother to identify himself) all because some American Airlines stewardess lied about a passenger and could have caused an innocent man to be on a do-not-fly list or worse, go to jail. To this day, I do not know Passenger 1’s name. He was a stranger to me. But he was unjustly detained and put at personal risk by American Airlines and I hope all is well with him today.",american-airlines,no,1,phoenix_to_yuma,28-02-18,january_2018,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",16,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context,,"""badgered and pushed around""",solo_leisure,first_class
REAL-VA-017,yes,violent_aggressive,high,explicit threat in airline/security/staff context; reported physical confrontation or violence-related act; yelling/screaming/shouting in staff/passenger conflict,assistant_manual_check_completed,14,3,direct_threat; physical_violence; staff_passenger_conflict,"We checked in online, had been through security early and waited at our gate. When we boarded, a gate attendant starting asking my husband a question about our carry on luggage but we could not understand her. She was telling us to go back up the tarmac to measure our bag to make sure it fit. We assured her it did we travel often. Another gate attendant proceeded to take the suitcase out of our hands and tell us we had to check it or we would have to take the next flight. I grabbed ahold of our bag as they started pulling it from me and told them I needed something out of it. They started yelling at us to board the plane. They kept yelling it won’t fit it won’t fit. It was such a bizarre interaction how they started threatening us the plane would leave without us and a flight attendant stood in the door and watched this unfold. Our seats were in row 13 and the entire overhead compartment above our seat was empty. The pilot came up to us and asked if there was a problem and I said yes they took our bags and said it wouldn’t have fit, there is plenty of room right here. He replied “I don’t see any bag.” From telling us we had “5 seconds” to board the plane and that they were going to put us on the next flight when we were still early boarding (and still sat on the plane for 15 minutes before take off) I honestly don’t know what the motive was except to attack us both verbally and physically by pulling my bag from me.",american-airlines,no,1,phoenix_to_minneapolis,25-11-17,november_2017,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",17,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context,routine_security_check,"""It was such a bizarre interaction""",couple_leisure,premium_economy
REAL-VA-018,yes,violent_aggressive,high,explicit threat in airline/security/staff context; reported physical confrontation or violence-related act; yelling/screaming/shouting in staff/passenger conflict,assistant_manual_check_completed,14,3,direct_threat; physical_violence; staff_passenger_conflict,"When getting in our seats my husband pulled down his mask to communicate to our children where to sit. The flight attendant immediately told my husband to put his mask on, which my husband did. My husband explained he was trying to help our children. The flight attendant then told us we were going to be a problem. This made us uneasy. Right after this another flight attendant started yelling at another passenger about their mask and threatened to extradite the man. At this point I had the worst feeling about the flight. We settled into the flight. My children were doing great and were behaving the best they had on any flight. My son's mask was a little loose. I had given him the 32 degree masks from Costco and they slip. The flight attendant reminded my son to pull up his mask, which he did. Not too long after the flight attendant came to me and told me he had reminded us a lot to put up our masks. My husband told him it had only been two times. The steward began to argue with my husband. I told the steward a firm thank you and he left. At this point I didn't dare rest my eyes. I kept checking my children's masks. My oldest sons mask did slip down again but I would hurry and make sure he had it up. Not once did we ever refuse to wear our masks. Not once were we unruly or trying to be a problem on the flight. We were in the last row of the plane right next to the flight attendant cabin. We could hear them talking bad about the passengers and how awful they were. They seemed really worked up. I then heard the steward say they might have law enforcement waiting for someone at the end of the flight. I heard another female flight attendant say, "" I didn't ask for that to happen."" He responded, ""Well it's done!"" In the back of my mind I was thinking is he talking about us? I quieted my fears and thought it must be the man they had threatened to extradite. By the conversations I was picking up in the back from the flight attendants it seemed like this particular flight attendant really enjoyed the power and was excited to watch seeing someone get kicked off. It was like he could use it at his next gathering of flight attendants where they could tell the crazy stories of what had happened to them. Not okay at the expense of a family just trying to get home with as little problems as possible. Well luckily it wasn't law enforcement, but it was Alaska Airlines employees who handed us a letter that said our connecting flight had been canceled and we are now banned from flying with Alaska Airlines. We tried to tell them that we had tried to comply and that it had been exaggerated, but they wouldn't even let us talk. So here we are a young family of 5, stranded in LA. The same day flights were all $1000 for each family member. We rode a bus to Enterprise who was all out of one way cars. Luckily, there was an amazing employee there. We told him what happened. He got us a van even though he knew he might get in trouble. Honestly, it healed my heart to see someone care after we were treated so badly. We then drove home and arrived safely the next day. All is well that ends well, except I thought this should be shared. I would never intrust Alaskan Airlines with the safety of my family again.",alaska-airlines,no,1,"liberia,_costa_rica_to_salt_lake_city_via_los_angeles",20-10-21,october_2021,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",18,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context,,"""I would never intrust Alaskan Airlines with the safety of my family again""",family_leisure,economy_class
REAL-VA-019,yes,violent_aggressive,high,reported physical confrontation or violence-related act; yelling/screaming/shouting in staff/passenger conflict,assistant_manual_check_completed,14,3,physical_violence; staff_passenger_conflict; weapon_terror,"I've never seen such shambles in my life. We were flying with our two 8 month old twins and 10 year old son. When we got to Johannesburg airport we already done online check in so just went to check out bags in. We waited right in front of the queue for a half hour because staff didn't know what they were doing then finally we got helped, it took the women another half hour to just check our bags in then she got all worried then told us she made a massive mistake, she put the previous passengers name tags on our bags so she had to change all the name tags. However, 2 bags were already sent down so she said she will go and change those tags. We quickly went to say goodbye to family and rushed through because we were running late due to the bag situation. While standing in the queue for ages at passport control one of the staff came and shouted at us because we holding the flight up I explained to her it was due to their incompetence we were late not ours - she rudely rushed us to the gate and saying one of our bags is at suspicious bags because there's a toy gun or aerosol can in it - neither of those items in it. When we got to the gate 15 mins before departure we were rudely spoken to by the other staff saying that we were kicked off. One of the staff members walked us to get our bags and out of departures lounge to rebook our flight. Then they realise that they put our tags on someone else's bags so two of our bags was missing, and other passengers wouldn't have their bags either. After 3 hrs of trying to locate our bags they finally decided that they think that our bags were on the flight to London. When rebooking our flight for the next day, they wanted to charge us an extra £500 per adult even though it was their fault we missed our flight. After speaking to the supervisor she said the only thing she can do to help us is only charging us a no show fee that was still £160. The next day got to the airport they said they've got us on the stand by 13:50 flight to Dubai so we will have 9 hrs transit in Dubai. When we got to Dubai we had to get our boarding passes for the next flight only to realise then that the staff at Johannesburg decided not to book our 2 infants on the next flight - luckily the staff at Dubai was helpful and helped us to book them on to the flight. The last straw was when our pushchair went missing due to Johannesburg staff incompetence again.",emirates,yes,5,johannesburg_to_london_via_dxb,26-08-15,august_2015,,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",19,priority_review_likely_violent_aggressive,physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context; weapon/terrorism-related term,,Emirates customer review,family_leisure,economy_class
REAL-VA-020,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,13,3,direct_threat; police_security_conflict; staff_passenger_conflict,"The take-off was planned at 00:55am. At 00:00, the person who was taking care of our checking checked our passports and printed our 3 boarding passes. He then asked my friend to show his return ticket to his home country. According to him, this was required as my friend had a business visa expiring in less than 6 months. From 00:00 to 00:30am, we literally begged Sri Lankan employees to provide us an internet access in order to show the required ticket. Moreover we were not able to use the airport wifi as the connexion was too slow. None of the employees helped us in any way. The trainee in charge of our check-in kept on asking us to wait 5 mn for his help, while taking care of the other customers, without finally helping us in any way to solve the situation. His manager was also present, and literally ignored our request. He even threatened us to call the airport security and to throw us out of the airport as we were becoming really worried and helpless. Eventually, I managed to load the ticket of my friend on my own phone, and showed it at 00:30am to the employee. He then replied back that the gate was already closed and didn't let us proceed to the boarding, though we still had 25 mins before flight take-off. We therefore had to change our three tickets for the next flight, paying extra charges, and waiting from 00:55am to 7:20am in the airport. SriLankan Airlines staff made us miss our flight for no valuable reasons. We tried raising a complaint, but they refused to take any action to compensate us.",srilankan-airlines,no,1,cmb_to_maa,12-09-16,august_2016,Verified Review,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",20,priority_review_likely_violent_aggressive,direct threat/threatening language; police/security conflict or intervention context; staff/passenger conflict with aggression/abuse context,,"""made us miss our flight""",family_leisure,economy_class
REAL-VA-021,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,13,3,direct_threat; police_security_conflict; staff_passenger_conflict,"We had been contacted via email the previous night while we were sleeping. Although it was heart breaking to miss a whole day of being in Australia since we were only going for the weekend for a wedding. We were grateful that we were able to be scheduled on a night flight via JetStar the same day. However, this review is to provide feedback on the staff that was on duty to provide other options for us customers whose flight were delayed that morning. It was a long que and everyone were waiting patiently despite the lack of sleep and change of plans. It was disappointing to view that the staff kept on cutting corners in serving his own people in which we witnessed a total of three (not travelling together) before we got served. None of these customers stood in the que and walked straight to the desk and chatted with the staff in their own language. Fed up, another had walked to the counter just when we got there and one of us told him to go to the back of the line in which the staff stated that we needed to calm down and threatened us with calling security. We left it as it is because we were desperate to get on a flight that day as we did not want to miss the wedding altogether. Hopefully staff gets taught about fairness and it is not about cutting corners with your own people.",jetstar-airways,no,5,,12-05-23,april_2023,Not Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",21,priority_review_likely_violent_aggressive,direct threat/threatening language; police/security conflict or intervention context; staff/passenger conflict with aggression/abuse context,,"""staff kept on cutting corners""",family_leisure,economy_class
REAL-VA-022,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context; yelling/screaming/shouting in staff/passenger conflict",assistant_manual_check_completed,13,3,direct_threat; police_security_conflict; staff_passenger_conflict,"On arriving at Sydney T2 we found that we couldn't check in until 2 hours before the scheduled 15.20 departure. This meant trying to find somewhere to sit in a heavily overcrowded departure lounge while guarding our luggage. The preferred method of checking in seemed to be using one of a row of machines which very efficiently printed our boarding cards and luggage labels. But when we went to the ""Bag Drop"" we were told to wait at the back of the queue. I'm still not sure if everybody in front of us had already checked in at the machine or not. The Jetstar staff member at check-in weighed our 4 hold cases. We'd paid for four x 20 kgs, but all of them only came to 70 kgs. We knew we were allowed 7 kgs per person for hand luggage. When we were asked to redistribute 2 kgs. weight from one case into other pieces of hand luggage which were underweight, we were shocked. We were 10 kgs under on hold baggage! A little common sense would show that we'd already paid more than enough for extra luggage. We'd flown Tigerair from Melbourne to Sydney and their luggage policy seemed far more reasonable - same weight restrictions but as long as the total does not exceed your limit it doesn't matter how it is distributed. Onboard we had serious problems with fellow passengers. We were seated together 27C my wife, 27D myself, 27E my daughter's boyfriend and 27F my daughter. There were 7 men aged 28-35ish seated 25C,D,E,F and 26D,E and F. They were very boisterous from the start, shouting and swearing at each other. Then they ordered beers repeatedly until one of the attendants refused to serve them more alcohol. They became more rowdy and then the one in 26F dropped a can of beer which rolled against my daughter's handbag. When she drew his attention to this they rounded on her giving her ""the finger"". I told them to be careful and they called me a ""rat"". The attendant came and asked them to calm down but it was having no effect. The ringleader appeared to be in 25F. He pressed the call button and told the attendant that I was annoying him by ""reading too loud"" he could ""hear my thoughts"". He looked at me and put his forked fingers to his eyes and then pointed them at me, in true Hollywood gangster style! I felt threatened and concerned for my family's well being. I was worried that they'd all come up to us at the baggage claim. As it happened the only thing was that 25F ran past and bumped into my arm on purpose. I feel the cabin crew allowed this situation to escalate. The entire rear of the plane had to put up with this childish behaviour for three hours. They even shouted at infants to 'Shush"". The staff should have threatened them with calling ahead to Cairns Airport Police to be waiting. This may have served to quieten them down.  Why can't Jetstar allow check-in earlier than 2 hours? I know I have done it with other airlines and it cuts down the queuing tremendously. Why don't Jetstar adopt a total weight luggage policy and show clearly if baggage drop is operational? Why didn't Jetstar cabin crew take sterner action with these 7 troublemakers?",jetstar-airways,no,1,sydney_to_cairns,07-09-15,september_2015,,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",22,priority_review_likely_violent_aggressive,direct threat/threatening language; police/security conflict or intervention context; staff/passenger conflict with aggression/abuse context,,"""take sterner action with troublemakers""",family_leisure,economy_class
REAL-VA-023,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,13,3,direct_threat; police_security_conflict; staff_passenger_conflict,"I wish I could give this airline and  their airport staff a zero-rating. Horrible experience. Plane was late and I missed my connection. At the airport, I had to struggle for hours before they agreed to put me on another flight. Airport staff was unable to communicate in English and was extremely rude. They repeatedly threatened customers protesting at the counter to call the police. I reached my final destination 12 hours after my scheduled arrival. To top this all, Turkish refused to refund my flight or grant any kind of compensation, as ""they are not part of the EU"" so they're not bound to EU rules. Outrageous. Never more with Turkish.",turkish-airlines,no,1,singapore_to_catania_via_istanbul,17-08-19,december_2018,Not Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",23,priority_review_likely_violent_aggressive,direct threat/threatening language; police/security conflict or intervention context; staff/passenger conflict with aggression/abuse context,,"""unable to communicate in English""",solo_leisure,economy_class
REAL-VA-024,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,13,3,direct_threat; police_security_conflict; staff_passenger_conflict,"We arrived to the door 10 minutes before departure and they refused to do anything to help although the flight was visibly there. I tried to explain that gates had changed last minute so upon notice I ran to the right gate next to where we had been waiting. The attendants were extremely rude. I genuinely wish I’d gotten their names. They refused any help at all and called the police on us when we were trying to get answers as to why this police is so strict unnecessarily. I had to book another flight AND a return flight because the “no show” policy cancelled both flights. I tried to call on the phone, and talk in-person and they brushed me off and didn’t take it upon themselves to resolve the issues in any way. When trying to book another flight they completely threatened to call the police again because we were demanding to speak to a supervisor urgently! One of the ladies in the front desk on the ITA Airways in Rome did this. She said “If you need the police here again, I will call them”. I felt horrible to say the least. I will never fly with them again.",ita-airways,no,1,rome_to_paris,25-09-23,september_2023,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",24,priority_review_likely_violent_aggressive,direct threat/threatening language; police/security conflict or intervention context; staff/passenger conflict with aggression/abuse context,,"""arrived to the door 10 minutes before departure""",couple_leisure,economy_class
REAL-VA-025,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,13,3,direct_threat; police_security_conflict; staff_passenger_conflict,"After being removed from a cancelled flight, the same baggage we had on our initial flight was refused on our rescheduled flight by the AC floor manager Vassili. Terrible people skills, no compassion, and very inconsistent rules for each bag and passenger. When I became frustrated with this, Air Canada threatened to call security on myself. No support or information given. Air Canada is all take and no give. Choose any other airline if at all possible.",air-canada,no,2,ottawa_to_toronto,05-08-23,august_2023,Not Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",25,priority_review_likely_violent_aggressive,direct threat/threatening language; police/security conflict or intervention context; staff/passenger conflict with aggression/abuse context,,"""very inconsistent rules""",family_leisure,economy_class
