final_review_id,manual_keep,manual_label,severity_level,manual_notes,review_status,strict_score,strict_signal_count,strict_signals,review_text,airline_name,recommended,over_all_rating,route,review_date,date_flown,trip_verified,source_dataset,source_note,candidate_rank,recommended_action,manual_reason,exclusion_hints,review_header,type_of_traveller,seat_type
REAL-VA-060,yes,violent_aggressive,medium-high,"staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,10,3,aggressive_abusive; harassment_discrimination; staff_passenger_conflict,"Due to a delay, we were rebooked by Delta onto American Airlines Flight AA 80 from Dallas to London and then to Amsterdam. Upon arriving at the American Airlines desk at Gate D24, we presented our I-571 Refugee Travel Documents and the paperwork provided by Delta. However, the American Airlines personnel was unfamiliar with our travel documents. Despite explaining that Delta had no issues with our documents, she called her manager who dismissed our documents without even looking at the official Netherlands government website that confirmed we did not need a visa. She sent us back to Delta, causing significant stress and inconvenience. Delta personnel reassured us that our documents were valid and sent us back to American Airlines. We then found a helpful lady who assisted us, printed our boarding passes, and walked us to Gate D27. Despite this, a group of American Airlines staff, although willing to help, were intimidated by the manager, who had previously refused us. Eventually, after a stressful and humiliating ordeal, we were allowed to board the flight. Throughout our journey, we faced no issues with our travel documents in London or Amsterdam, confirming that our documents were indeed valid. It is deeply concerning that a major airline like American Airlines employs personnel who either lack the necessary knowledge or exhibit such blatant disregard for their responsibilities.",american-airlines,no,1.0,dallas_to_london,2024-07-29,july_2024,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",60,priority_review_likely_violent_aggressive,"aggressive or abusive language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,"""lack the necessary knowledge""",family_leisure,economy_class
REAL-VA-061,yes,violent_aggressive,medium-high,"staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,10,3,aggressive_abusive; harassment_discrimination; staff_passenger_conflict,She told several people (we are traveling from Hot PHX to very cold Milwaukee). She told these people that the jacket in their hand was their 3rd item and they would have to choose one to check. They all explained to her they would put their jacket on. She made them step out of line and put the jacket on before she would allow them to board delaying boarding and the flight. She made at least half the folks self-scan their tickets and many had trouble with this and this further delayed the flight.  Her final abuse and harassment of customers she made several who had high quality masks take their masks off and wear the loose fitting cheap rice-paper thin American Mask as she claimed their mask did not meet their standards. OF course American Airlines Management does nothing to stop staff like this from abusing their customers and when you call in to let them know you are on hold for hours and then they argue with you instead of doing anything to change this abusive behavior. American Airlines and many of their flights have become horrific experiences for passengers due to the outright abuse by staff toward customers. They are not worthy of our hard earned dollars until they address this in a real manner. Use up your miles but don’t give them your cash.,american-airlines,no,1.0,phoenix_to_milwaukee,2021-11-23,november_2021,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",61,priority_review_likely_violent_aggressive,"aggressive or abusive language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,"""horrific experiences for passengers""",solo_leisure,first_class
REAL-VA-062,yes,violent_aggressive,high,"police/security conflict, intervention, detention, removal, or threat context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct; yelling/screaming/shouting in staff/passenger conflict",assistant_manual_check_completed,10,3,aggressive_abusive; harassment_discrimination; police_security_conflict,"I just encountered the absolute worst check-in and security I have ever experienced. We were at the American Airlines terminal at LAX. They insisted we checked in using machines, none of which worked for us.  When we went to a desk the lady behind the encounter was rude and accused us of using the machines incorrectly.  We were given seats not next to each other for our 13.5 hour flight. When we asked if we could sit next to each other the woman told us it didn't matter we'd just have to ask people to swap with us or we would have to pay a minimum of $150 per person to change seats to be together.  We went to complain and got sent to the priority check in desk. When we explained the situation, the person behind this desk said aggressively that the seats must all be sold out except the extra leg room seats. When I said the other person hadn't said these seats were extra leg room, just that we had to pay to sit together, she told me I must have heard her wrong or misunderstood her. The priority desk person then threw our passports and boarding passes on the counter and said aggressively ""you're all set"", when I asked ""what do you mean"" she rose her voice and said ""I put you guys together!"" and gave a shooing motion towards us with her hand. No apologies, no explanations. We the continued to the American Airlines security area, put our things in boxes and queued up to go through. A security person, again aggressively shouted at people saying ""you have to stay with your boxes"", so my boyfriend and I stayed in the queue to go through next to our boxes about a foot away. The same person then came very close to my face and said ""Miss is that your box?"" To which I responded ""yes"". He then said condescendingly ""who's pushing your box down the line?"" I didn't understand the question because in every other airport you put your box in the row and staff make sure it goes through the machine for you. So I looked at him confused at which point he aggressively pointed at the box and me and shouted ""who's pushing your box down the line?"" At which point I felt really intimidated and said ""I am?"" Then he said ""exactly. Then get over there."" I felt humiliated.  So I got on the queue and walked in to the body scanner when called, stood on the yellow feet on the floor then the next security person again with horrible attitude said ""did you got through pre-security?"" I looked back saw there was nothing else behind me but the area I had just been shouted at in and said ""yes."" He then said sarcastically ""you look like you're wearing sandals"". Clearly I was. So I said ""yes"". He then said in an accusatory, rude voice ""you were supposed to take them off and put them through the x-ray scanner"" and gave me a shooing motion so I returned to the x-ray scanner, put my shoes in a box and got back in the queue. Just to clarify there were no signs or messages saying you needed to push your boxes or take off your sandals. The whole experience left me feeling awful. There are plenty of far better, cheap airline carriers out there.",american-airlines,no,1.0,los_angeles_to_shanghai_pvg,2017-08-11,august_2017,Verified Review,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",62,priority_review_likely_violent_aggressive,"aggressive or abusive language; harassment, humiliation, racism, or discrimination language; police/security conflict or intervention context",,"""absolute worst check-in""",couple_leisure,economy_class
REAL-VA-063,yes,violent_aggressive,medium-high,"staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,10,3,aggressive_abusive; harassment_discrimination; staff_passenger_conflict,"My husband suggested that he was in the wrong seat. The man immediately became verbally abusive to my husband and; I and I was scared because we were traveling with my daughter and a pet. The stewardesses instead of coming to our aid, we complaining that we were holding up people boarding. One flight attendant from the back of the plane came to our aid and said I should accompany her to the back of the plane while the situation was resolved. Meanwhile the man continued to harass my husband and daughter. Once people were seated, a flight attendant came to the area and tried to get the man to show his boarding pass. He continued to refuse this request. Eventually he showed his boarding pass but refused to move. I was told I would have to sit across the aisle. He continue to harass my husband during the flight. He threw trash in the aisle in my direction. He made cell phone calls during the flight. Nothing was done or said to him. He placed empty drink cups in the aisle saying he hoped the attendants tripped on them. At the end of the flight, he refused to stand up to let my husband & daughter out of their seats. We complained at the airport but were left as unimportant and not necessary to deal with. Nothing was done to ensure our connecting flight would be more pleasant. I will never reserve again with Delta. On our way to a different terminal I was instructed by a Delta pilot to put my pet back in her carrier. I was trying to give her some water. I did as he requested, but he continued to get in my face to tell me he was ""doing me a favor"" and I should be appreciative. After my experience on the plane, the last thing I wanted was a Delta employee telling me how ""helpful"" they were.",delta-air-lines,no,1.0,dca_to_atl,2015-12-26,december_2015,,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",63,priority_review_likely_violent_aggressive,"aggressive or abusive language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,"""never again with Delta""",family_leisure,premium_economy
REAL-VA-064,yes,violent_aggressive,high,explicit threat in airline/security/staff context; reported physical confrontation or violence-related act,assistant_manual_check_completed,10,2,direct_threat; physical_violence,"I am a frequent international flier. This summer, my family of 8, including my kids, who are 9 and 6 years old, decided to visit Busan. I bought 8 tickets from Tway Airlines. Our departing flight from Gimpo airport was at 6.50 am on June 24, 2024. After we arrived at the airport, we were trying to self-check in but we got confused and we decided to go straight to one of your Tway customer representative agents, (we arrived early and there was no line).  Me and my sister, who speaks Korean, approached your representative, and gave her our passports. She looked very annoyed and unfriendly. It didn’t bother us at first. Then she rudely told us to do self-check in because she doesn't issue boarding passes. I was trying to explain to her, with the help of my sister, that  I got confused with the options at the self-check machine. In my response, she impolitely asked me my last name and a departure time. Then she almost  threw our passports and rudely told us that our flight was booked to Jejudo, not to Busan. I went back to the self-check-in kiosk and printed our boarding passes. I ended up returning to the same girl (not by my choice). Again, she was irritable with a lot of attitude, and with great reluctance started to check everyone's passports. Then she angrily stated that me and my two kids can’t go to Busan because  I didn’t write our middle names on our tickets. We never use our middle names when we buy international tickets. We often visit Korea  and coming to Seoul from the USA was never a problem.   I mentioned this to her. Instead of assisting us, she raised her voice, frowned her face  and yelled “NO!  You can’t go! You must buy new tickets!” She threw me our passports and sent us away. I was so shocked to believe that this could happen in Korea.  How disrespectful, how aggressively we were treated!? I didn’t know what to do because she didn’t want to help us, so I ended up going upstairs for a security check. They didn’t let me go in, but they politely explained that I had to return back, and a Tway agent would fix it for us. Again, I took my kids downstairs, and another Tway representative was able to help us. She kindly wrote our middle names and put stamps on our boarding passes. I wanted to talk to a manager to inform of rude behavior, but at that time, nobody was available. On July 28,2024, we had a return flight. At Gimhae Airport one of the Tway agents wrote our middle names and put stamps on boarding passes  with no questions asked. We landed at Gimpo at  9:40 am.  We got off the airport bus, and I saw the same staff member again. I told her that I would take a picture of her ID card, and then I went downstairs to claim my luggage. She followed me downstairs, aggressively approached me, and  shoved her cellphone right in my face. It was written on the screen in English “I told you several times..!” I literally could not believe what  was happening. I thought she was going to fight with me.  I was threatened. I was so shocked with this attitude. Never in my life have I experienced this kind of treatment before. This was my first and the last flight with tway!",tway-air,no,1.0,seoul_to_busan,2024-06-30,june_2024,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",64,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language,routine_security_check,“so shocked with this attitude”,family_leisure,economy_class
REAL-VA-065,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,10,2,direct_threat; physical_violence,"On the Cairns to Singapore leg I was seated next to an obese person who intruded as much as 15cm into my seat. I had booked and paid for an exit row because of my height. I am 192cm, 90kg fit and healthy 71yo. I continually asked him to keep to his own seat but it was impossible for him. If he leaned forward his stomach forced his legs into my seat squab. He threatened to punch me. I reported the threat to the attendants and they spoke to him. I was offered a middle standard seat which I had to refuse because of my height. He could have easily been moved to the business section which was occupied by only one staff member passenger. I wrote to them asking for a FOC on only the CNS-SIN sector next time I fly to Eastern Indonesia but they offered a free exit seat CNS-SIN-CNS. Lots of corporate double talk and insincere apologies. If you buy a car and it has no motor you can ask for and get a replacement. I purchased a seat and only got 66% of it and I want a replacement.",silkair,yes,3.0,cairns_to_surabaya_via_singapore,2017-05-12,february_2017,Verified Review,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",65,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language,,"""Lots of corporate double talk""",solo_leisure,economy_class
REAL-VA-066,yes,violent_aggressive,high,explicit threat in airline/security/staff context; reported physical confrontation or violence-related act,assistant_manual_check_completed,10,2,direct_threat; physical_violence,"And they were so rude, replacing my seat 5 hours later and saying if you don t take it, you have to fly next day. So I had to accept it even though I had business meeting that evening. They offered refund saying I won t be able to book another airline cause they are all booked. They said it is due to windy condition but there was no sign of wind. Soon I found ticket 1 hour earlier so booked on my phone and asking for refund .. they said they can not refund but give me credit cause it is the weather that got them canceled flight. Even though they offered me refund before, so I had to fight to get refund saying they keep changing their words however they like to. They were not sorry or did not compensate for 5 hour delay. They were rather threatening throughout the procedure. Most unkind customer service at service desk. I hated whole flying experience. Will never fly with them again if I can. And refund has not come through yet ... I will wait and see",virgin-australia,no,1.0,sydney_to_gold_coast,2022-11-15,november_2022,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",66,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language,,"""hated whole flying experience""",solo_leisure,economy_class
REAL-VA-067,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,10,2,direct_threat; physical_violence,While checking in for my flight I opted for the option to check a bag in. This cost $25. I decided to carry on my bags instead so I just proceeded to the flight. I was assured by the lady who checks in bags that I’d be able to call after my trip and get my refund. I was not able to do this when I called in. They said that according to their systems I had apparently checked in a bag. This was incorrect. They then attempted to hand me off to their baggage handling service line to get more baggage history. Shouldn’t getting their things together correctly be their job? The flight itself was horrible. I checked in a day early to ensure me and my fiancé had seats together and when the actual flight came they tried to switch my seat without asking me or even telling me that my seat had changed. They had even threatened to kick me off the flight. What for? Their mistake? Worst airline I have ever flown with.,delta-air-lines,no,1.0,dallas_to_los_angeles,2018-10-24,october_2018,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",67,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language,,"""Worst airline I have ever flown""",couple_leisure,economy_class
REAL-VA-068,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,10,2,direct_threat; physical_violence,"My last one trip before that was almost a year ago and I was my emotional support dog and they even let me open his bag down on my feet. And I never could let be him in my lap. They was really rude. After that I was just travel with AA. Today again I have the same problem, they are really crazy rude. Anytime your mask slides down, someone threatening to kick you off the plane. And honest was not the polite way, me and everybody who was in the plane was really upset how they was treat was. That is crazy.",jetblue-airways,no,3.0,boston_to_las_vegas,2021-07-02,july_2021,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",68,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language,,"""they are really crazy rude""",solo_leisure,economy_class
REAL-VA-069,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,10,2,direct_threat; physical_violence,Once I sat in my seat the attendant sternly approached me and said ok sir this is your last warning you need to wear your mask and then threatened to kick me off the plane. This was news to me. First time anyone said a thing to me. And my mask was on. Then They had the audacity to announce my seat specifically over the loud speaker and belittled me. What the heck? They must have the wrong person. I feel shell shocked.,jetblue-airways,no,1.0,new_york_to_las_vegas,2021-06-08,june_2021,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",69,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language,,"""wore my mask the entire time""",family_leisure,economy_class
REAL-VA-070,yes,violent_aggressive,high,explicit threat in airline/security/staff context; yelling/screaming/shouting in staff/passenger conflict,assistant_manual_check_completed,10,2,direct_threat; physical_violence,"It all started at checkin. I wanted to register my suitcase but the system didn’t let me. So I asked for help but employees talking together, not looking at you or going to help other people. Tried to get help they said no more customer service. Tried again to talk to the workers (which are on the phone or talking together) so every time you talk to someone you feel like you are not welcome … then they said to fill out a form on my phone but my phone froze and I couldn’t do anything. I asked and they said no phone working you don’t get in we’re sorry we can’t help. Basically if you have no phone on you it’s impossible to check in your luggage. 1h30 h later I could enter and checkin my luggage (luckily I was 4 hours early)! While walking I realize I have no seat number assigned and I used a travel agent. So I go to my gate and ask for help. The guy cannot help me he says he’s boarding another flight. So I’m asking when can I come back I asked 3 times he always answered the same thing boarding another flight, so I ask where can I get help ? He said nowhere I’m sorry United has cancelled all customer service. While everyone is finally boarding my flight the girl asks for everyone who’s travel ready to come and my ticked said travel ready. So I went and she starts yelling and tell me to go away so I try to talk to her but she just gets crazy. Everyone trying to talk to her she doesn’t answer their question and starts to power trip and yell at everyone. While she was yelling at old people I asked her if she could be polite and talk to people properly, she flipped. So I sat down and let every single person get in the plane. Once I was the only one left both of them were not even looking at me. I asked to please have a seat. She reprinted my boarding pass (was very painful experience) and give me a seat that already has someone in. So I tell her this seat isn’t working there is someone in it already. She goes in the plane upgrades the person on my seat and while I filmed her she flipped even more. So I get to my seat the pilot starts to tell me what’s your problem do you have any problem? So I said no and try to explain the situation and said ok, you’re off I’m kicking you out. A man in front of me trying to defend me got threatened to be expelled from the plane so everyone sat down and they just decided to kick me out of the plane. I am completely traumatized by this airline and the people working there.",united-airlines,no,1.0,newark_to_montréal,2022-03-02,march_2022,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",70,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language,,"""worst traumatizing travel experience""",business,economy_class
REAL-VA-071,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,10,2,direct_threat; physical_violence,"The New York to Chicago flight was nice trip and bumpy so service was suspended for safety reasons. Chicago to Vancouver a nasty air crew looking to upset customers. We sat in the third row or first of premium economy. We were ordered shortly after take off not to congregate or line up for toilets in the rear. Since we were up front making it to the toilet without anyone getting in front of you was impossible. Due to this fact I did not drink on aircraft as at 65 it can be painful to wait. We were offered no food as promised for our two hungry boys. They did get a third of a can of Sprite as this was their second long flight they asked for another drink of Sprite. They were refused. My wife asked for water instead politely. I asked for the purser to request an additional sprite as United advertises complimentary beverages. He did deliver. I thanked him profusely but now I was unbeknownst to me a marked man. I sat quietly until I was in dire need of a toilet. There were eight people in first class all sitting comfortably so I quickly used the front toilet. You would think I had threatened the aircraft. When I exited I was berated and demeaned by that same purser and ordered back to my seat. Where else I would go at 36,000 feet in the air was a mystery to me. I complied without incident. I did tell him quietly before landing he was a rude man for embarrassing me for using a toilet. On arrival the pilot came bounding out of the cockpit and had requested security at the gate. A toilet offense had apparently endangered the aircraft in some ridiculous fashion. He proceeded to lie about me talking to staff which had not happened. I was accused of blocking the aisle which had not happened. The security personnel dismissed the incident and we all went home. United is not passenger friendly and rather than attack or correct complaints they attack the complainer.",united-airlines,no,1.0,lga_to_yvr_via_ord,2017-01-01,december_2016,Verified Review,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",71,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language,,"""a nasty air crew""",family_leisure,premium_economy
REAL-VA-072,yes,violent_aggressive,high,explicit threat in airline/security/staff context; reported physical confrontation or violence-related act,assistant_manual_check_completed,10,2,direct_threat; physical_violence,"Once we got there our second flight was canceled after waiting 2 hours for the delayed flight. The customer service line was extremely long. After about an hour in line I finally reached a customer service agent to help me get my flight changed. By that time there were no available seats on any flights that day, but I had been trying to change my flight while in line and I got a confirmation for a 9pm flight. When I stated that to the rep, she said they had double booked the seat that I was assigned to, but that she will get my on the flight since the other person had not checked in yet. She printed my ticket and handed it to me. After that I asked if there would be any compensation as we were supposed to be home by 12pm and now we had to wait until 9pm for potentially another delayed or canceled flight and this has already been hard on my family. The rep provided no help whatsoever and explained not-so-nicely that because this was not Alaska’s fault, they are not responsible for providing compensation. This made me wonder, what would be considered “their fault”, or is this some fine print that they can get out of any compensation. By this time it had stopped snowing for a couple hours and everything was melted. I couldn’t understand why all other flight carriers were taking off and landing just fine, yet Alaska had to cancel our flight completely. I understood the delay in the de-icing. I asked why it is our fault that Alaska doesn’t have this figured out. Even on the Alaska’s website it stated that they had flights prepared for the upcoming weather and that they had it all figured out. The rep started to get frustrated with me and started getting snarky. She stated that “if we give you compensation, we had to give everyone in this line compensation”. To which I replied “you should”. She continued to ramble about this weather is causing delays and I told her to look outside and I said “what weather?” Again in hadn’t been snowing and I was irritated that this was the excuse when everything was melted and it wasn’t snowing. She yelled at me and stated “Give me back your tickets”. So she was threatening to take my tickets away for the only available flight out for the rest of the day?! I was appalled! I stated “no” you cannot take my tickets. She started getting irate and stated she has been working here for 15 years and that she is working overtime and she shouldn’t even be here, that she should be home. I couldn’t believe she was escalating things as a customer service rep of 15 years, when she should be helping me out. I stated I should be home by now too! I really felt like I was calm throughout the whole conversation and yet she continued to escalate the conversation. At the end of the interaction I stated that “You will be losing a customer, not that you care”. And she said extremely snarky “No, I don’t think we will”. I said “Excuse me, you don’t think you will what?” She reiterated, “I don’t think we will be losing a customer”. What type of rude customer service representative did I just encounter? Is it my problem that she is overworked? I felt attacked and vulnerable as she tried to take away my only way of getting my family home. I asked for her name and she would not provide me her last name. As I was leaving she yelled that she would be “notating my account”, again threatening me as much as she could.",alaska-airlines,no,1.0,seattle_to_kalispell,2022-12-05,november_2022,Not Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",72,priority_review_likely_violent_aggressive,direct threat/threatening language; physical violence or assault/fight language,,"""rude customer service representative""",family_leisure,economy_class
REAL-VA-073,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,9,2,direct_threat; staff_passenger_conflict,Definitely the worst airline I've flown in the past 10 years. I took 4 flights in the last 7 days and all of them were delayed by 4-6 hours. I wasted multiple hotel reservations. I was verbally threatened by an intoxicated man on board and the staff could do absolutely nothing to assist or resolve the issue. My first and my last with this failing airline. Will make sure to spread the word.,spicejet,no,1.0,bangkok_to_mumbai_via_delhi,2019-05-19,may_2019,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",73,review_before_keep,direct threat/threatening language; staff/passenger conflict with aggression/abuse context,,"""staff could do absolutely nothing""",business,economy_class
REAL-VA-074,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,9,2,direct_threat; staff_passenger_conflict,"One of these flights was a flight from Delhi to Goa. Shortly over a week before we were due to fly, SpiceJet notified us that the flight was cancelled due to a runway closure. Frustrating of course, but apparently out of their control, so we were initially understanding. What was in SpiceJet’s control however was the customer service experience that followed. To summarise what has been a truly horrendous experience spanning 3 months. SpiceJet could offer no alternative flight that day, so I we had to book an alternative flight at 3 x the price. Due to the cancelled flight being the 2nd leg of a connecting flight SpiceJet calculated the refund of the cancelled leg on an unfair ‘km by km basis’ rather than the price paid for each leg, leaving us out of pocket due to the 2nd leg being much more expensive. SpiceJet erroneously refunded only 1 passenger of the 2 on the cancelled leg, leaving us an additional 7000 INR out of pocket. After querying this we were told the refunded amount was correct and that this was the end of the matter. It took 7 phone calls spanning 3-4 hours, over a period of 5 weeks to receive the refund for the 2nd passenger. Each of these phone calls was to a different agent and involved explaining the situation from the beginning each time and battling the front line denials and scripted replies in order to actually discuss the issue. We were assured on each of these phone calls that the refund had already been processed (it hadn’t) or that it would be processed (it wasn’t). Only after threatening a credit card chargeback and refusing to end a call to a manager before the refund was manually actioned was the owed money refunded to us, more than a month later. From the UK we spent over £50 on phone calls to India to get our own money refunded. In total due to a combination of administrative failures on SpiceJet’s behalf, we are out of pocket approximately 22,000 INR (£250 GBP). After escalating a formal complaint to the top of their complaint channels we received no apology or acknowledgement of failure and were offered a 2,000 INR SpiceJet travel voucher which we refused. All in all, this has single-handedly been the worst customer service experience I have ever encountered with any company, anywhere in the world. SpiceJet may get you from A to B, but if you have to engage with their customer service departments via phone or email for any issues, prepare for a time consuming, fruitless and ultimately incredibly stressful experience. For your own sanity, I highly recommend you avoid this company at all costs.",spicejet,no,1.0,jaisalmer_to_goa_via_delhi,2018-01-31,november_2017,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",74,review_before_keep,direct threat/threatening language; staff/passenger conflict with aggression/abuse context,,"""recommend you avoid this company""",couple_leisure,economy_class
REAL-VA-075,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,9,2,direct_threat; staff_passenger_conflict,"5 hours prior to departure. The check in counter had 5 lanes open, and about 15 groups ahead of us. We did the online check in, and used the kiosk to print our bag tags. Did this save us any time? No.  We had to wait in the check in line for over an hour waiting on other passengers to adjust their bags to avoid paying extra baggage fees - if it was one group I would understand, but it was every single one of them, and the gate agents did nothing about this. Instead they played on facebook. When it is finally our turn the gate agent says we did the bag tags wrong and re does them the same way I did. He sends the first 2 bags to be loaded and continues to the next 2 bags. On the second 2 bags he puts a transfer ticket on them without telling us that he forgot to on the first 2 bags. We noticed it but he didn't think we did. After going thru security, we talked about it and came to the conclusion that we needed to talk to someone. We couldn't afford for these bags to be delayed so we asked the security agent who we should talk to. He directs us to go back thru security and talk to the supervisor. We asked 2 people for a manager, they refused to get a manager and offered to help themselves. When we expressed our concern they offered to check our bags and they went to the sorting area and came back stating that our bags have already been sealed and cannot be checked. We then went to a security manager to express our concern and we were able to finally talk to the desk manage. He told us he could pull the bags to check, but I'd he did, they will probably not make the flight.  We arrive to Manila and departed the plane and took a bus to terminal 3. We noticed that many passengers were not getting off the plane so we asked a stewardess if this bus was for transfers and she said yes, so we proceeded. We arrived on the bus in terminal 3 at the baggage claim and needed to be at terminal 4. Confused and short on time to catch our connecting flight we found the transfer desk after having to ask for directions. The agent at the counter didn't look up from her phone until we started filming and threatening to put the video on social media. Only then did she show us where the transfer bus was. We get to another agent at the bus transfer depot and he informed us that the bus had just departed and it would be at least 30 minutes till the next one, and by then we would miss our boarding cut off. He first tells us that we need to exit the terminal and take a cab. We asked if there is another option, because we really don't have time to go back thru security. He informed us that Cebu Pacific has a private shuttle they can call and that I need to go back to the transfer desk to make the request. I get back and the agent we spoke to before agreed to call this transfer. After about 15 minutes the shuttle arrived . We were then told that the shuttle does not have permission to take us thru the airport to get us to the other terminal, and we would have to exit the airport and drive around. We arrive at terminal 4 and still have to go thru security. We arrived 5 minutes before our scheduled departure time. when we arrived at terminal 4 we found out that our plane was delayed by 30 minutes, so the stress.",cebu-pacific,no,1.0,panglao_to_caticlan_via_manila,2023-12-11,december_2023,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",75,review_before_keep,direct threat/threatening language; staff/passenger conflict with aggression/abuse context,,"""wait in the check in line for over an hour""",couple_leisure,economy_class
REAL-VA-076,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,9,2,direct_threat; staff_passenger_conflict,"The 14-hour flight from Los Angeles to Manila was extremely uncomfortable due to the absence of remote controls on our seats, which meant we couldn't even watch any movies or programs during the flight. Despite their acknowledgment of the defect, the compensation offered by the airline of only 5,000 bonus miles each was not enough to make up for the inconvenience caused during our honeymoon trip. Unfortunately, the issues didn't end there. We experienced serious deficiencies in service by the check-in counter personnel, gate agents, flight attendants, their teamwork, and the in-flight facilities. It was an unpleasant, frustrating, and even traumatic experience for us. The check-in personnel at LAX Los Angeles Airport were not professional and their hysterical attitude made us feel unwelcome. We were even forced to purchase tickets without regard to the date because the boarding time was near, and her words were threatening. Furthermore, the baggage manager demanded an excessive baggage fee for my 5'5"" surfboard that we were already permitted to check-in during our previous flight from the US to Hong Kong. To make matters worse, my surfboard was broken upon arrival in Hong Kong. Additionally, the remote control for our seats was broken, and we weren't even informed until after we asked for their email address and emailed them. The flight attendants even stepped on my feet when preparing food, which was both painful and unprofessional. The experience traumatized us, and it was very disappointing to not have received a response from the customer service center for almost a month. It was a nightmare from start to finish and made our honeymoon extremely unpleasant. As a paying customer who bought a business class ticket, I expected better service from the airline. However, the poor quality of service and lack of accountability left me feeling angry and frustrated.",philippine-airlines,no,1.0,los_angeles_to_manila,2023-05-08,march_2023,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",76,review_before_keep,direct threat/threatening language; staff/passenger conflict with aggression/abuse context,,"""left me feeling angry and frustrated""",couple_leisure,business_class
